test_name,client_name,target_opcode,source_label,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_mod_bits,param_mem_size,msg_words_runtime_ms,msg_words_pvalue,msg_words_conf_int_low,msg_words_conf_int_high,num_rounds_runtime_ms,num_rounds_pvalue,num_rounds_conf_int_low,num_rounds_conf_int_high,param_bn128,num_pairs_runtime_ms,num_pairs_pvalue,num_pairs_conf_int_low,num_pairs_conf_int_high
test_mod,nethermind,SMOD,presets[arithmetic_smod_bits],44,62.62989166034547,0.001,0.9590079059729649,0.958031903734226,1.1050402235788774e-05,0.001,1.041932442265073e-05,1.172752038894776e-05,127,,,,,,,,,,,,,,
test_mod,reth,SMOD,presets[arithmetic_smod_bits],11,59.97376985644364,0.037,0.7921036796582206,0.769004088509134,6.852317117766855e-06,0.001,4.367335383250634e-06,9.479680980009661e-06,127,,,,,,,,,,,,,,
test_mod,besu,SMOD,presets[arithmetic_smod_bits],110,126.51065522049196,0.001,0.8643906121532869,0.8631349696732248,2.0219771153627836e-05,0.001,1.857401311868107e-05,2.1707264424655106e-05,191,,,,,,,,,,,,,,
test_mod,geth,SMOD,presets[arithmetic_smod_bits],165,87.77182417593946,0.001,0.8419066273183621,0.8409367293264502,1.1496850480667845e-05,0.001,1.0739990310530232e-05,1.2281498432544373e-05,191,,,,,,,,,,,,,,
test_mod,nethermind,SMOD,presets[arithmetic_smod_bits],44,51.00236923751573,0.001,0.9545160173085485,0.9534330653397044,1.3052228081944337e-05,0.001,1.2187125090026532e-05,1.3988270315740204e-05,191,,,,,,,,,,,,,,
test_mod,reth,SMOD,presets[arithmetic_smod_bits],11,52.21674213047859,0.086,0.9109084253133527,0.9010093614592808,1.1358834250954737e-05,0.001,8.919756739810223e-06,1.337639858422074e-05,191,,,,,,,,,,,,,,
test_mod,besu,SMOD,presets[arithmetic_smod_bits],110,104.38720657891876,0.001,0.8520195411974029,0.8506493517640454,1.6537454879247904e-05,0.001,1.5178148296495891e-05,1.7866033537672085e-05,255,,,,,,,,,,,,,,
test_mod,geth,SMOD,presets[arithmetic_smod_bits],165,69.96221426696597,0.001,0.8417617123763883,0.8407909253357526,1.0821439106167089e-05,0.001,1.0032217913040326e-05,1.1597016222848903e-05,255,,,,,,,,,,,,,,
test_mod,nethermind,SMOD,presets[arithmetic_smod_bits],44,51.071500411769954,0.001,0.9521856786544807,0.9510472424319683,1.1290119297461617e-05,0.001,1.0544536625457736e-05,1.2004027282132671e-05,255,,,,,,,,,,,,,,
test_mod,reth,SMOD,presets[arithmetic_smod_bits],11,50.3159675934166,0.066,0.8871452178309309,0.8746057975899233,9.546691566126844e-06,0.001,7.235514290902534e-06,1.1596103610874302e-05,255,,,,,,,,,,,,,,
test_mod,besu,SMOD,presets[arithmetic_smod_bits],110,118.22942849573275,0.001,0.8315810114280592,0.8300215763486893,1.6207061006566558e-05,0.001,1.4916022976172848e-05,1.7645486372003847e-05,63,,,,,,,,,,,,,,
test_mod,geth,SMOD,presets[arithmetic_smod_bits],165,71.39571496587833,0.001,0.8368979519419948,0.8358973258802892,8.554602551840247e-06,0.001,7.976100181174492e-06,9.136761812092896e-06,63,,,,,,,,,,,,,,
test_mod,nethermind,SMOD,presets[arithmetic_smod_bits],44,30.48165967506895,0.001,0.953632122282359,0.9525281251938438,8.501413204210293e-06,0.001,7.915541219593215e-06,9.043408156905416e-06,63,,,,,,,,,,,,,,
test_mod,reth,SMOD,presets[arithmetic_smod_bits],11,51.132192647052506,0.023,0.8518277422945881,0.8353641581050979,6.333900364590205e-06,0.001,4.670153309495514e-06,8.290222253372733e-06,63,,,,,,,,,,,,,,
test_mod_arithmetic,besu,ADDMOD,presets[arithmetic_addmod_bits],110,108.532289326602,0.001,0.8699223259455422,0.8687179030376305,2.490465903040326e-05,0.001,2.320227438193085e-05,2.6633285594586833e-05,191,,,,,,,,,,,,,,
test_mod_arithmetic,geth,ADDMOD,presets[arithmetic_addmod_bits],165,72.19300425663289,0.001,0.8442686698676117,0.8433132629342842,1.645419708917474e-05,0.001,1.53245109671906e-05,1.7653603618191294e-05,191,,,,,,,,,,,,,,
test_mod_arithmetic,nethermind,ADDMOD,presets[arithmetic_addmod_bits],44,32.38357960929894,0.001,0.9710274320140913,0.9703376089668078,1.3810667197623557e-05,0.001,1.3099731603927812e-05,1.4630298931998965e-05,191,,,,,,,,,,,,,,
test_mod_arithmetic,reth,ADDMOD,presets[arithmetic_addmod_bits],11,51.64699062371612,0.001,0.9084442835884954,0.8982714262094393,8.61068072611585e-06,0.001,7.133989171178784e-06,1.0078784148849044e-05,191,,,,,,,,,,,,,,
test_mod_arithmetic,besu,MULMOD,presets[arithmetic_mulmod_bits],110,157.3167784835046,0.001,0.8475527925691,0.8461412443521472,3.767360769235949e-05,0.001,3.467172715102822e-05,4.084489737059117e-05,191,,,,,,,,,,,,,,
test_mod_arithmetic,geth,MULMOD,presets[arithmetic_mulmod_bits],165,100.25409228251316,0.001,0.8402393422804613,0.8392592155459856,2.3920242572198444e-05,0.001,2.2108767713968927e-05,2.574873400729816e-05,191,,,,,,,,,,,,,,
test_mod_arithmetic,nethermind,MULMOD,presets[arithmetic_mulmod_bits],44,55.352228991015124,0.004,0.9210167951393793,0.9191362426426979,3.741560295543875e-05,0.001,3.4720827776054434e-05,4.077068737570843e-05,191,,,,,,,,,,,,,,
test_mod_arithmetic,reth,MULMOD,presets[arithmetic_mulmod_bits],11,102.31015330817898,0.002,0.9004326138886733,0.8893695709874149,1.6304294593308086e-05,0.001,1.3602736872007642e-05,2.0555142149208415e-05,191,,,,,,,,,,,,,,
test_p256verify,besu,P256VERIFY,presets[precompile_p256verify],110,77.5095863045541,0.001,0.8412045183668325,0.839734189833192,0.008487295083764513,0.001,0.007773719034295967,0.009157719856691957,,,,,,,,,,,,,,,
test_p256verify,geth,P256VERIFY,presets[precompile_p256verify],165,85.2172390628399,0.001,0.8396243270342056,0.8386404272000596,0.012114539920157697,0.001,0.011284183202902023,0.013000970219026511,,,,,,,,,,,,,,,
test_p256verify,nethermind,P256VERIFY,presets[precompile_p256verify],44,52.96758909692266,0.001,0.9528544165647178,0.9517319026734016,0.009256815038830133,0.001,0.008447309724531778,0.00996983363792577,,,,,,,,,,,,,,,
test_p256verify,reth,P256VERIFY,presets[precompile_p256verify],11,79.10035677241149,0.044,0.7764743379788747,0.7516381533098607,0.007899648438359034,0.001,0.005403296605703272,0.010701155586484079,,,,,,,,,,,,,,,
test_p256verify_uncachable,besu,P256VERIFY,presets[precompile_p256verify_uncachable],110,24.703701028900507,0.014,0.8944355301189911,0.8934580813237966,0.011131138007257301,0.001,0.010355951839960891,0.011832492046233292,,,,,,,,,,,,,,,
test_p256verify_uncachable,geth,P256VERIFY,presets[precompile_p256verify_uncachable],165,91.34772613169096,0.001,0.8354501904649921,0.8344406824310351,0.012010988010693944,0.001,0.011136508271936588,0.012883516648804745,,,,,,,,,,,,,,,
test_p256verify_uncachable,nethermind,P256VERIFY,presets[precompile_p256verify_uncachable],44,50.72713771364492,0.001,0.9551107421824616,0.9540419503296631,0.009407478154768492,0.001,0.00862167534519368,0.010096744379104513,,,,,,,,,,,,,,,
test_p256verify_uncachable,reth,P256VERIFY,presets[precompile_p256verify_uncachable],11,73.45843163686241,0.001,0.9206580845947012,0.9118423162163347,0.008502410158492141,0.001,0.006670277140352935,0.010007100649229043,,,,,,,,,,,,,,,
test_point_evaluation,besu,POINT_EVALUATION,presets[precompile_point_evaluation],110,437.99996736849045,0.001,0.8183432603997873,0.8166612535516372,0.17290697444673783,0.001,0.1543196339068667,0.19138112281920294,,,,,,,,,,,,,,,
test_point_evaluation,geth,POINT_EVALUATION,presets[precompile_point_evaluation],165,232.03980122622667,0.001,0.8389383486171597,0.8379502403264674,0.19974002489718898,0.001,0.1844651518930292,0.21355593552637522,,,,,,,,,,,,,,,
test_point_evaluation,nethermind,POINT_EVALUATION,presets[precompile_point_evaluation],44,186.3427953043904,0.001,0.9533797056673486,0.9522696986594283,0.22802616005269055,0.001,0.2106978401003228,0.24477583236679223,,,,,,,,,,,,,,,
test_point_evaluation,reth,POINT_EVALUATION,presets[precompile_point_evaluation],11,239.44119945065628,0.035,0.8350979908089697,0.8167755453432997,0.19441046029645687,0.001,0.14194049707232456,0.2527898273434845,,,,,,,,,,,,,,,
test_point_evaluation_uncachable,besu,POINT_EVALUATION,presets[precompile_point_evaluation_uncachable],110,212.21474782880077,0.001,0.8361738255473912,0.8346569165246818,0.21422790976108017,0.001,0.19494690743594364,0.23179273407290155,,,,,,,,,,,,,,,
test_point_evaluation_uncachable,geth,POINT_EVALUATION,presets[precompile_point_evaluation_uncachable],165,189.81087131831143,0.001,0.8494113674097604,0.8484875107681025,0.1964250601079675,0.001,0.18336618976067778,0.21086376285191477,,,,,,,,,,,,,,,
test_point_evaluation_uncachable,nethermind,POINT_EVALUATION,presets[precompile_point_evaluation_uncachable],44,125.31106831426355,0.001,0.9412284850586982,0.9398291632743815,0.25179293218797,0.001,0.22950203684907214,0.27326766957535675,,,,,,,,,,,,,,,
test_point_evaluation_uncachable,reth,POINT_EVALUATION,presets[precompile_point_evaluation_uncachable],11,236.55381499800825,0.022,0.822037546435051,0.80226394048339,0.1925235478728726,0.001,0.14070462530955705,0.25154119211345016,,,,,,,,,,,,,,,
